datetime,machineID,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,RUL_hours,Failure_Type,month,hour,dayofweek
2017-03-24 07:01:43,202,M,304.4,317.0,1431,61.8,300,0,1584,No Failure,3,7,4
2015-07-27 18:52:28,120,M,300.9,311.4,1489,42.1,300,0,11976,No Failure,7,18,0
2016-09-15 07:05:29,82,H,295.0,305.0,1428,64.6,300,0,520,No Failure,9,7,3
2015-09-20 16:11:30,149,M,303.1,315.4,1454,49.3,300,0,2368,No Failure,9,16,6
2019-03-02 21:39:16,396,M,304.3,316.9,1434,50.4,300,0,3576,No Failure,3,21,5
2017-01-24 23:10:53,63,M,304.1,319.3,1440,60.9,300,0,2768,No Failure,1,23,1
2015-11-03 11:20:20,395,H,295.0,305.0,1492,40.8,300,0,32632,No Failure,11,11,1
2016-03-30 01:04:25,135,M,304.9,317.8,1427,65.5,300,0,248,No Failure,3,1,2
2015-11-01 08:41:10,247,M,301.8,312.9,1473,44.3,300,0,7208,No Failure,11,8,6
2017-05-13 00:55:30,208,L,310.0,320.0,1438,61.6,300,0,2944,No Failure,5,0,5
2016-10-26 17:37:07,54,M,304.2,316.7,1435,50.1,300,0,1872,No Failure,10,17,2
2016-04-02 22:28:39,267,M,300.7,311.1,1488,41.7,300,0,28992,No Failure,4,22,5
2017-03-23 16:24:38,2,L,310.0,320.0,1437,50.5,300,0,2136,No Failure,3,16,3
2016-07-07 23:02:23,112,L,310.0,320.0,1427,69.8,300,0,360,No Failure,7,23,3
2015-10-29 14:12:49,16,M,304.2,320.0,1435,63.4,300,0,816,No Failure,10,14,3
2015-07-17 05:21:50,257,H,295.0,305.0,1497,40.5,295,0,35280,No Failure,7,5,4
2016-02-18 23:50:04,74,L,310.0,320.0,1476,44.3,300,0,10440,No Failure,2,23,3
2016-09-24 06:50:54,197,M,302.5,314.0,1460,46.0,300,0,8688,No Failure,9,6,5
2016-07-10 17:22:57,127,M,302.9,314.6,1456,47.0,300,0,5888,No Failure,7,17,6
2016-05-10 19:10:19,266,M,300.8,311.3,1487,41.9,300,0,28144,No Failure,5,19,1
2016-06-04 12:43:30,128,L,310.0,320.0,1324,43.3,300,0,1088,No Failure,6,12,5
2016-12-03 02:26:48,258,H,295.0,305.0,1480,43.4,300,0,23080,No Failure,12,2,5
2017-07-10 15:46:53,32,M,304.8,317.7,1428,65.1,300,0,656,No Failure,7,15,0
2017-02-05 14:20:22,55,H,295.0,305.0,1427,51.6,300,0,392,No Failure,2,14,6
2016-10-28 15:47:19,119,M,306.0,320.0,1441,49.6,300,0,2720,No Failure,10,15,4
2016-02-17 22:03:31,125,M,304.1,316.6,1436,49.8,300,0,1328,No Failure,2,22,2
2017-03-25 13:42:12,202,M,304.5,317.1,1433,62.1,300,0,1552,No Failure,3,13,5
2018-06-25 08:04:45,320,M,303.4,315.5,1452,48.3,300,0,9504,No Failure,6,8,0
2017-06-02 11:38:36,241,L,310.0,320.0,1283,42.3,300,0,248,No Failure,6,11,4
2015-08-09 16:26:38,247,M,301.1,311.8,1484,42.8,300,0,9240,No Failure,8,16,6
2016-04-18 16:15:59,291,M,300.7,311.2,1488,41.8,300,0,28656,No Failure,4,16,0
2017-06-27 07:09:46,85,L,310.0,320.0,1424,52.0,300,1,0,Heat Dissipation Failure,6,7,1
2016-08-13 08:13:36,137,M,304.3,316.9,1336,43.6,300,0,1544,No Failure,8,8,5
2016-01-06 01:22:01,100,M,304.0,319.2,1439,60.6,300,0,1400,No Failure,1,1,2
2019-03-21 10:58:33,306,H,295.0,305.0,1432,50.7,300,0,2888,No Failure,3,10,3
2016-11-18 16:12:50,21,M,304.8,317.7,1431,64.6,300,0,672,No Failure,11,16,4
2017-01-16 08:01:10,63,M,304.0,319.0,1440,60.0,300,0,2984,No Failure,1,8,0
2017-04-22 12:34:15,62,H,295.0,305.0,1277,42.1,300,0,24,No Failure,4,12,5
2017-02-23 04:37:12,343,M,301.6,312.6,1476,43.9,300,0,21240,No Failure,2,4,3
2018-08-17 15:52:19,397,M,303.5,315.7,1446,48.5,300,0,8128,No Failure,8,15,4
2016-02-13 10:11:51,130,M,304.8,317.6,1428,64.9,300,0,320,No Failure,2,10,5
2015-11-10 14:51:18,213,M,302.7,314.4,1460,46.6,300,0,3792,No Failure,11,14,1
2016-11-06 21:51:37,229,M,308.9,320.0,1424,51.8,300,0,64,No Failure,11,21,6
2015-11-29 12:40:44,125,M,303.0,314.7,1454,47.1,300,0,3264,No Failure,11,12,6
2016-08-17 10:10:59,89,M,304.8,320.0,1429,69.6,300,0,440,No Failure,8,10,2
2017-04-09 19:43:39,224,H,295.0,305.0,1442,49.5,300,0,3568,No Failure,4,19,6
2018-10-13 21:55:47,397,M,303.8,316.1,1443,49.1,300,0,6736,No Failure,10,21,5
2016-12-31 16:38:38,41,H,295.0,305.0,1425,66.6,300,0,112,No Failure,12,16,5
2016-10-01 17:33:34,18,M,304.4,320.0,1435,65.1,300,0,1408,No Failure,10,17,5
2017-05-09 14:39:59,284,H,295.0,305.0,1471,44.4,300,0,19464,No Failure,5,14,1
2016-06-26 20:00:48,244,L,310.0,320.0,1397,45.3,300,0,3288,No Failure,6,20,6
2017-06-08 00:41:45,103,M,304.2,320.0,1436,63.2,300,0,2472,No Failure,6,0,3
2017-01-20 07:13:10,97,L,310.0,320.0,1380,44.8,300,0,3800,No Failure,1,7,4
2017-01-25 10:09:28,249,M,306.7,320.0,1438,50.2,300,0,2296,No Failure,1,10,2
2016-08-22 17:28:20,53,H,295.0,305.0,1424,51.8,300,0,64,No Failure,8,17,0
2015-12-30 19:37:13,73,M,304.2,320.0,1435,63.3,300,0,992,No Failure,12,19,2
2016-06-04 13:00:08,215,M,303.9,316.2,1442,56.4,300,0,2328,No Failure,6,13,5
2015-01-13 12:50:34,371,L,310.0,320.0,1499,40.0,18,0,39704,No Failure,1,12,1
2017-06-03 11:56:57,241,L,310.0,320.0,1282,42.2,300,0,224,No Failure,6,11,5
2015-04-30 19:06:22,383,M,300.2,310.3,1501,40.5,180,0,37120,No Failure,4,19,3
2015-08-31 11:35:33,86,L,310.0,320.0,1460,46.4,300,0,3000,No Failure,8,11,0
2016-12-26 00:08:09,270,M,301.5,312.3,1478,43.5,300,0,22552,No Failure,12,0,0
2017-02-07 16:58:19,163,M,304.8,317.6,1429,51.4,300,0,664,No Failure,2,16,1
2015-10-30 21:17:40,115,M,305.6,319.7,1444,49.2,300,0,1464,No Failure,10,21,4
2017-04-16 03:33:16,140,M,304.9,317.8,1291,42.5,300,0,480,No Failure,4,3,6
2016-12-15 21:06:30,94,L,310.0,320.0,1425,51.7,300,0,184,No Failure,12,21,3
2016-05-12 19:49:30,25,L,310.0,320.0,1360,44.1,300,0,1984,No Failure,5,19,3
2017-01-01 00:08:44,13,M,304.7,317.5,1430,51.3,300,0,816,No Failure,1,0,6
2015-08-21 22:23:20,169,H,295.0,305.0,1472,44.2,300,0,5528,No Failure,8,22,4
2016-12-11 13:00:30,126,L,310.0,320.0,1435,50.4,300,0,1768,No Failure,12,13,6
2015-11-16 16:14:32,335,L,310.0,320.0,1492,40.9,300,0,32312,No Failure,11,16,0
2016-04-29 19:23:28,233,M,304.0,319.2,1439,60.7,300,0,1808,No Failure,4,19,4
2016-03-31 00:38:01,162,L,310.0,320.0,1444,48.9,300,0,2376,No Failure,3,0,3
2015-07-21 02:48:03,43,H,295.0,305.0,1488,41.2,300,0,15280,No Failure,7,2,1
2015-12-29 12:38:45,166,L,310.0,320.0,1451,47.6,300,0,3056,No Failure,12,12,1
2016-01-18 09:30:44,148,M,303.3,315.3,1416,45.7,300,0,2800,No Failure,1,9,0
2017-07-18 23:25:11,171,M,304.7,320.0,1431,67.9,300,0,1176,No Failure,7,23,1
2016-10-12 14:46:35,170,L,310.0,320.0,1431,50.9,300,0,992,No Failure,10,14,2
2015-03-28 14:02:36,340,H,295.0,305.0,1499,40.2,128,0,37952,No Failure,3,14,5
2017-07-25 07:33:07,77,H,295.0,305.0,1428,51.6,300,0,640,No Failure,7,7,1
2016-02-27 04:02:20,33,H,295.0,305.0,1436,50.3,300,0,1104,No Failure,2,4,5
2016-05-13 16:11:31,52,M,304.5,317.2,1316,43.0,300,0,872,No Failure,5,16,4
2017-07-20 22:46:37,207,M,304.9,317.9,1426,51.8,300,0,256,No Failure,7,22,3
2017-06-14 22:56:53,116,H,295.0,305.0,1430,51.2,300,0,1048,No Failure,6,22,2
2016-10-01 20:43:04,161,H,295.0,305.0,1426,51.5,300,0,376,No Failure,10,20,5
2016-05-29 03:43:06,218,M,304.5,317.2,1430,62.8,300,0,800,No Failure,5,3,6
2017-04-10 04:16:14,167,L,310.0,320.0,1333,43.5,300,0,2112,No Failure,4,4,0
2016-06-29 16:30:07,122,M,304.4,317.0,1434,50.6,300,0,1192,No Failure,6,16,2
2018-12-07 18:56:15,336,M,304.0,316.5,1440,49.7,300,0,5520,No Failure,12,18,4
2017-01-20 13:39:46,40,L,310.0,320.0,1430,51.0,300,0,1008,No Failure,1,13,4
2017-11-30 01:03:39,357,M,302.6,314.1,1461,46.1,300,0,14488,No Failure,11,1,3
2017-04-08 14:51:48,289,M,301.7,312.7,1472,44.1,300,0,20088,No Failure,4,14,5
2016-10-19 11:47:08,40,L,310.0,320.0,1442,49.0,300,0,3280,No Failure,10,11,2
2015-07-05 13:43:15,169,H,295.0,305.0,1480,43.0,279,0,6672,No Failure,7,13,6
2016-06-04 14:21:09,191,M,308.9,320.0,1424,51.8,300,0,40,No Failure,6,14,5
2015-03-28 23:48:12,13,M,300.2,310.4,1498,40.6,130,0,16240,No Failure,3,23,5
2015-03-19 16:41:30,222,M,300.3,310.5,1496,40.8,115,0,10320,No Failure,3,16,3
2016-01-31 01:13:20,186,M,303.4,315.4,1452,51.1,300,0,2992,No Failure,1,1,6
2015-06-04 01:54:12,135,M,300.9,311.5,1485,42.2,232,0,7536,No Failure,6,1,3
2016-03-17 21:21:09,239,L,310.0,320.0,1426,65.5,300,0,232,No Failure,3,21,3
2017-02-25 21:42:56,46,L,310.0,320.0,1331,43.3,300,0,1976,No Failure,2,21,5
2017-04-29 21:56:24,209,M,304.2,316.8,1436,50.2,300,0,2440,No Failure,4,21,5
2016-12-16 19:42:30,94,L,310.0,320.0,1426,51.9,300,0,160,No Failure,12,19,4
2016-11-03 00:20:28,54,M,304.4,317.0,1436,50.5,300,0,1696,No Failure,11,0,3
2019-05-24 00:54:27,317,L,310.0,320.0,1429,51.5,300,0,1432,No Failure,5,0,4
2015-09-08 07:47:11,145,M,302.9,314.6,1455,46.9,300,0,2672,No Failure,9,7,1
2015-03-23 05:11:09,343,M,300.1,310.1,1500,40.2,121,0,38056,No Failure,3,5,0
2016-10-31 05:24:45,1,L,310.0,320.0,1431,63.2,300,0,960,No Failure,10,5,0
2016-01-01 09:37:56,191,M,302.9,314.7,1456,47.1,300,0,3768,No Failure,1,9,4
2016-08-20 02:15:35,215,M,304.8,317.7,1430,64.9,300,0,504,No Failure,8,2,5
2016-02-08 17:56:55,199,H,295.0,305.0,1450,48.0,300,0,3016,No Failure,2,17,0
2016-09-09 19:50:08,168,H,295.0,305.0,1456,46.6,300,0,7064,No Failure,9,19,4
2015-12-27 17:27:34,71,M,303.2,315.1,1455,47.6,300,0,3272,No Failure,12,17,6
2016-04-13 21:22:09,375,M,300.8,311.2,1489,41.8,300,0,28776,No Failure,4,21,2
2016-03-28 11:16:46,23,L,310.0,320.0,1430,51.2,300,0,528,No Failure,3,11,0
2016-03-10 02:38:14,214,L,310.0,320.0,1430,46.3,300,0,3592,No Failure,3,2,3
2016-12-15 11:00:22,129,H,295.0,305.0,1343,43.8,300,0,2152,No Failure,12,11,3
2017-04-29 14:05:55,208,L,310.0,320.0,1441,60.6,300,0,3272,No Failure,4,14,5
2018-11-18 19:45:02,392,M,303.9,316.3,1440,49.4,300,0,5992,No Failure,11,19,6
2015-12-27 09:58:57,176,M,308.4,320.0,1428,51.5,300,0,280,No Failure,12,9,6
2016-12-09 03:18:59,72,M,307.4,320.0,1435,50.7,300,0,1528,No Failure,12,3,4
2016-10-02 04:06:26,243,L,310.0,320.0,1443,48.3,300,0,3776,No Failure,10,4,6
2017-04-25 21:59:44,224,H,295.0,305.0,1438,49.5,300,0,3192,No Failure,4,21,1
2017-06-04 23:14:49,209,M,304.5,317.2,1433,50.9,300,0,1576,No Failure,6,23,6
2015-01-08 14:33:32,89,M,300.0,310.0,1500,40.1,12,0,14512,No Failure,1,14,3
2018-06-20 09:28:12,332,H,295.0,305.0,1449,47.8,300,0,9640,No Failure,6,9,2
2016-06-09 12:24:09,114,L,310.0,320.0,1444,55.3,300,0,2672,No Failure,6,12,3
2016-10-02 04:21:32,72,M,305.5,319.4,1442,49.0,300,0,3168,No Failure,10,4,6
2016-03-31 16:34:01,69,M,307.0,320.0,1436,50.4,300,0,1184,No Failure,3,16,3
2015-09-16 14:31:39,213,M,302.0,313.3,1469,44.9,300,0,5088,No Failure,9,14,2
2016-04-18 15:40:08,215,M,303.4,315.5,1451,51.5,300,0,3448,No Failure,4,15,0
2017-04-28 08:48:42,208,L,310.0,320.0,1440,60.3,300,0,3304,No Failure,4,8,4
2015-07-14 11:54:53,165,H,295.0,305.0,1490,41.6,292,0,13448,No Failure,7,11,1
2015-10-23 03:21:15,86,L,310.0,320.0,1447,48.7,300,0,1728,No Failure,10,3,4
2016-03-08 09:50:30,102,M,304.6,320.0,1433,66.5,300,0,736,No Failure,3,9,1
2016-05-12 15:31:17,31,H,295.0,305.0,1431,51.2,300,0,616,No Failure,5,15,3
2017-03-28 07:58:41,11,H,295.0,305.0,1437,49.5,300,0,2984,No Failure,3,7,1
2016-08-28 00:50:17,79,M,306.9,320.0,1436,50.2,300,0,1672,No Failure,8,0,6
2017-07-16 05:35:07,171,M,304.6,320.0,1431,67.5,300,0,1240,No Failure,7,5,6
2016-07-17 06:15:48,316,L,310.0,320.0,1483,42.2,300,0,26424,No Failure,7,6,6
2016-02-18 07:56:56,226,H,295.0,305.0,1433,50.9,300,0,744,No Failure,2,7,3
2016-07-09 22:43:40,237,M,304.6,317.3,1431,63.1,300,0,816,No Failure,7,22,5
2016-10-18 04:26:42,94,L,310.0,320.0,1434,50.3,300,0,1600,No Failure,10,4,1
2015-05-17 20:59:33,22,M,300.5,310.7,1491,41.1,207,0,12216,No Failure,5,20,6
2016-04-15 15:42:18,232,L,310.0,320.0,1434,65.7,300,0,936,No Failure,4,15,4
2015-12-05 07:43:28,28,L,310.0,320.0,1432,50.6,300,0,680,No Failure,12,7,5
2015-11-01 18:41:10,224,H,295.0,305.0,1487,42.1,300,0,16120,No Failure,11,18,6
2016-10-15 20:55:21,40,L,310.0,320.0,1442,48.8,300,0,3368,No Failure,10,20,5
2016-10-20 06:01:46,18,M,304.6,320.0,1432,67.3,300,0,960,No Failure,10,6,3
2017-04-04 20:22:17,357,M,301.8,312.8,1474,44.2,300,0,20232,No Failure,4,20,1
2015-08-30 18:23:47,29,L,310.0,320.0,1487,42.0,300,0,13312,No Failure,8,18,6
2019-03-17 14:15:46,275,H,295.0,305.0,1434,50.7,300,0,3192,No Failure,3,14,6
2015-10-30 16:43:13,84,L,310.0,320.0,1448,52.2,300,0,2072,No Failure,10,16,4
2015-10-02 18:12:48,369,L,310.0,320.0,1494,40.7,300,0,33376,No Failure,10,18,4
2015-11-08 20:48:05,149,M,304.0,319.1,1439,60.3,300,0,1200,No Failure,11,20,6
2017-07-09 04:21:15,77,H,295.0,305.0,1430,51.3,300,0,1024,No Failure,7,4,6
2019-02-18 14:51:34,268,M,304.3,316.9,1434,50.4,300,0,3624,No Failure,2,14,0
2019-03-24 04:16:54,358,H,295.0,305.0,1432,50.7,300,0,2896,No Failure,3,4,6
2017-07-23 11:50:19,132,H,295.0,305.0,1428,65.3,300,0,608,No Failure,7,11,6
2016-04-11 17:04:23,291,M,300.8,311.2,1489,41.9,300,0,28832,No Failure,4,17,0
2017-09-11 09:01:18,236,M,308.8,320.0,1427,51.9,300,0,256,No Failure,9,9,0
2016-12-03 16:19:54,174,M,304.5,317.3,1319,43.2,300,0,1264,No Failure,12,16,5
2016-12-28 09:54:14,182,M,304.9,317.9,1424,66.7,300,0,56,No Failure,12,9,2
2017-07-10 18:16:21,132,H,295.0,305.0,1429,64.3,300,0,912,No Failure,7,18,0
2016-05-03 06:04:11,235,M,303.6,317.5,1445,55.7,300,0,2816,No Failure,5,6,1
2016-04-30 23:43:27,25,L,310.0,320.0,1373,44.5,300,0,2264,No Failure,4,23,5
2016-11-01 21:22:55,1,L,310.0,320.0,1430,63.3,300,0,920,No Failure,11,21,1
2017-06-20 08:05:56,64,H,295.0,305.0,1424,51.9,300,0,40,No Failure,6,8,1
2015-10-30 16:49:52,93,M,301.4,312.2,1482,43.3,300,0,10456,No Failure,10,16,4
2015-11-20 22:08:38,17,L,310.0,320.0,1452,48.2,300,0,3080,No Failure,11,22,4
2016-07-30 02:59:41,188,L,310.0,320.0,1446,52.2,300,0,3848,No Failure,7,2,5
2017-02-05 20:15:48,175,L,310.0,320.0,1432,66.0,300,0,1392,No Failure,2,20,6
2019-07-05 20:10:48,275,H,295.0,305.0,1427,51.8,300,0,536,No Failure,7,20,4
2016-01-17 05:15:31,84,L,310.0,320.0,1427,65.9,300,0,160,No Failure,1,5,6
2016-02-07 08:09:15,100,M,304.5,320.0,1431,66.6,300,0,656,No Failure,2,8,6
2015-08-24 11:38:45,102,M,301.8,313.0,1473,44.4,300,0,5432,No Failure,8,11,0
2015-07-05 10:04:18,331,L,310.0,320.0,1497,40.5,278,0,35544,No Failure,7,10,6
2017-06-21 03:35:55,38,L,310.0,320.0,1433,50.8,300,0,1624,No Failure,6,3,2
2016-12-07 13:48:47,338,M,301.3,312.1,1478,43.2,300,0,23112,No Failure,12,13,2
2015-11-22 07:00:50,50,L,310.0,320.0,1438,50.4,300,0,880,No Failure,11,7,6
2016-02-19 09:58:49,155,M,304.5,320.0,1434,65.4,300,0,856,No Failure,2,9,4
2016-03-18 20:10:36,156,L,310.0,320.0,1450,51.0,300,0,3368,No Failure,3,20,4
2015-10-01 18:56:30,115,M,304.0,316.7,1451,47.9,300,0,2152,No Failure,10,18,3
2016-08-17 01:56:50,242,H,295.0,305.0,1434,61.0,300,0,1368,No Failure,8,1,2
2017-09-08 16:52:45,298,M,302.3,313.7,1467,45.5,300,0,16528,No Failure,9,16,4
2017-03-07 15:45:06,382,L,310.0,320.0,1475,44.0,300,0,20864,No Failure,3,15,1
2016-02-29 08:40:41,166,L,310.0,320.0,1439,49.7,300,0,1584,No Failure,2,8,0
2017-01-31 16:34:59,193,L,310.0,320.0,1441,59.5,300,0,3200,No Failure,1,16,1
2016-12-08 13:25:13,151,L,310.0,320.0,1426,51.4,300,0,496,No Failure,12,13,3
2019-06-22 07:01:42,348,H,295.0,305.0,1427,51.6,300,0,856,No Failure,6,7,5
2015-07-21 04:57:04,304,L,310.0,320.0,1495,40.4,300,0,35168,No Failure,7,4,1
2016-04-07 03:17:00,135,M,305.0,318.0,1426,66.8,300,0,56,No Failure,4,3,3
2017-06-25 22:01:45,209,M,304.7,317.5,1431,51.3,300,0,1072,No Failure,6,22,6
2015-08-20 16:43:55,10,L,310.0,320.0,1490,41.5,300,0,16208,No Failure,8,16,3
2016-10-26 22:30:56,104,L,310.0,320.0,1435,50.2,300,0,1784,No Failure,10,22,2
2016-03-25 23:04:39,23,L,310.0,320.0,1431,51.1,300,0,592,No Failure,3,23,4
2015-10-13 19:12:36,15,H,295.0,305.0,1454,47.2,300,0,2744,No Failure,10,19,1
2016-09-06 14:13:16,61,M,306.7,320.0,1436,50.0,300,0,1824,No Failure,9,14,1
2017-07-31 14:20:39,198,H,295.0,305.0,1425,51.7,300,0,320,No Failure,7,14,0
2017-09-15 07:42:42,366,H,295.0,305.0,1467,45.6,300,0,16280,No Failure,9,7,4
2019-02-13 03:22:22,291,M,304.4,317.0,1436,50.5,300,0,3824,No Failure,2,3,2
2017-03-31 07:11:19,347,M,301.7,312.7,1472,44.0,300,0,20336,No Failure,3,7,4
2016-02-17 20:15:46,17,L,310.0,320.0,1433,64.9,300,0,912,No Failure,2,20,2
2016-09-14 20:58:16,22,M,304.7,317.5,1296,42.5,300,0,568,No Failure,9,20,2
2016-01-03 22:58:45,231,H,295.0,305.0,1457,47.1,300,0,3792,No Failure,1,22,6
2016-07-18 01:10:26,245,L,310.0,320.0,1462,46.3,300,0,7584,No Failure,7,1,0
2017-04-26 13:27:29,26,M,304.4,317.0,1435,60.8,300,0,2056,No Failure,4,13,2
2015-11-23 15:20:00,65,L,310.0,320.0,1326,43.4,300,0,704,No Failure,11,15,0
2015-12-31 11:21:01,135,M,303.4,315.5,1447,52.3,300,0,2456,No Failure,12,11,3
2016-03-27 18:44:29,131,L,310.0,320.0,1430,63.9,300,0,528,No Failure,3,18,6
2016-09-06 22:41:22,157,M,306.1,320.0,1439,49.6,300,0,2376,No Failure,9,22,1
2017-04-18 02:44:17,116,H,295.0,305.0,1436,50.1,300,0,2424,No Failure,4,2,1
2019-03-14 01:26:37,374,H,295.0,305.0,1433,50.6,300,0,3256,No Failure,3,1,3
2016-03-01 19:36:29,166,L,310.0,320.0,1439,49.8,300,0,1552,No Failure,3,19,1
2016-10-13 00:05:36,42,H,295.0,305.0,1445,55.9,300,0,3752,No Failure,10,0,3
2016-09-19 18:22:38,271,H,295.0,305.0,1483,42.9,300,0,25008,No Failure,9,18,0
2015-09-07 10:31:22,180,M,300.8,311.3,1487,42.0,300,0,13920,No Failure,9,10,0
2015-03-03 21:01:14,213,M,300.2,310.4,1496,40.5,90,0,9856,No Failure,3,21,1
2016-06-23 11:22:09,112,L,310.0,320.0,1431,67.7,300,0,712,No Failure,6,11,3
2016-08-30 04:33:33,204,M,302.7,314.3,1460,46.4,300,0,7576,No Failure,8,4,1
2016-04-12 14:17:49,95,L,310.0,320.0,1301,42.7,300,0,488,No Failure,4,14,1
2015-03-21 03:40:34,349,H,295.0,305.0,1498,40.1,120,0,38080,No Failure,3,3,5
2018-09-05 23:51:07,357,M,303.7,315.9,1447,48.9,300,0,7760,No Failure,9,23,2
2016-03-26 07:15:46,195,L,310.0,320.0,1447,54.0,300,0,2944,No Failure,3,7,5
2016-05-19 10:14:01,231,H,295.0,305.0,1429,68.7,300,0,488,No Failure,5,10,3
2017-04-15 04:04:46,245,L,310.0,320.0,1430,51.1,300,0,1096,No Failure,4,4,5
2016-04-24 23:59:50,87,L,310.0,320.0,1284,42.3,300,0,152,No Failure,4,23,6
2015-10-14 14:33:30,176,M,304.3,317.3,1448,48.0,300,0,2024,No Failure,10,14,2
2019-05-20 06:33:38,296,H,295.0,305.0,1429,51.2,300,0,1680,No Failure,5,6,0
2019-04-20 16:37:07,275,H,295.0,305.0,1431,50.9,300,0,2376,No Failure,4,16,5
2015-02-05 21:36:43,313,H,295.0,305.0,1500,40.1,54,0,39128,No Failure,2,21,3
2017-12-31 12:23:25,264,L,310.0,320.0,1458,46.2,300,0,13688,No Failure,12,12,6
2015-08-12 00:09:05,194,M,302.5,314.0,1460,46.0,300,0,3064,No Failure,8,0,2
2017-07-30 09:21:05,101,M,304.8,317.6,1295,42.5,300,0,784,No Failure,7,9,6
2016-04-26 02:44:33,148,M,304.8,317.7,1298,42.7,300,0,416,No Failure,4,2,1
2016-07-28 05:52:37,89,M,304.5,320.0,1430,66.6,300,0,928,No Failure,7,5,3
2016-10-24 18:33:03,61,M,308.2,320.0,1429,51.3,300,0,664,No Failure,10,18,0
2015-10-13 17:51:24,46,L,310.0,320.0,1486,42.3,300,0,14024,No Failure,10,17,1
2016-08-22 21:53:48,89,M,304.8,320.0,1426,70.1,300,0,312,No Failure,8,21,0
2015-04-13 12:22:16,298,M,300.2,310.3,1501,40.4,152,0,37560,No Failure,4,12,0
2016-03-16 00:38:44,177,L,310.0,320.0,1450,48.0,300,0,3352,No Failure,3,0,2
2016-05-13 15:45:24,216,L,310.0,320.0,1433,50.3,300,0,1184,No Failure,5,15,4
2016-03-30 03:41:41,191,M,306.4,320.0,1440,49.9,300,0,1624,No Failure,3,3,2
2017-04-05 08:12:36,74,L,310.0,320.0,1292,42.4,300,0,584,No Failure,4,8,2
2016-10-19 03:31:11,20,L,310.0,320.0,1301,42.8,300,0,664,No Failure,10,3,2
2016-06-24 22:02:24,67,M,304.1,316.5,1439,58.4,300,0,1912,No Failure,6,22,4
2017-03-27 05:51:49,105,L,310.0,320.0,1435,64.1,300,0,2032,No Failure,3,5,0
2016-11-28 19:25:37,185,L,310.0,320.0,1441,48.9,300,0,3416,No Failure,11,19,0
2017-02-12 05:17:31,160,H,295.0,305.0,1434,65.5,300,0,1576,No Failure,2,5,6
2015-11-01 10:36:34,55,H,295.0,305.0,1481,42.9,300,0,11480,No Failure,11,10,6
2016-03-10 23:21:21,33,H,295.0,305.0,1432,50.7,300,0,800,No Failure,3,23,3
2016-06-28 16:58:39,128,L,310.0,320.0,1299,42.6,300,0,536,No Failure,6,16,1
2015-09-23 07:52:51,131,L,310.0,320.0,1470,45.2,300,0,5000,No Failure,9,7,2
2015-09-16 07:05:51,219,L,310.0,320.0,1480,42.8,300,0,9624,No Failure,9,7,2
2015-02-07 22:48:14,100,M,300.2,310.3,1499,40.4,56,0,9368,No Failure,2,22,5
2016-12-11 01:12:46,134,M,305.0,318.0,1282,42.3,300,0,152,No Failure,12,1,6
2015-10-26 16:38:25,309,M,300.4,310.7,1495,41.0,300,0,32800,No Failure,10,16,0
2016-05-14 03:21:43,159,M,307.0,320.0,1436,50.3,300,0,1336,No Failure,5,3,5
2016-02-07 19:42:09,7,M,304.7,320.0,1430,68.4,300,0,440,No Failure,2,19,6
2016-01-26 20:28:01,68,L,310.0,320.0,1365,44.3,300,0,1648,No Failure,1,20,1
2016-08-25 10:59:41,21,M,303.9,316.2,1441,56.4,300,0,2720,No Failure,8,10,3
2016-06-12 20:53:11,235,M,304.0,319.4,1437,61.3,300,0,1832,No Failure,6,20,6
2017-06-20 06:39:53,11,H,295.0,305.0,1430,51.3,300,0,968,No Failure,6,6,1
2015-12-31 17:20:48,48,H,295.0,305.0,1428,51.1,300,0,400,No Failure,12,17,3
2016-06-02 17:25:53,31,H,295.0,305.0,1423,51.6,300,0,104,No Failure,6,17,3
2016-06-01 04:54:37,76,L,310.0,320.0,1441,56.8,300,0,2224,No Failure,6,4,2
2017-07-29 09:06:21,207,M,305.0,318.0,1425,52.0,300,0,48,No Failure,7,9,5
2015-08-26 00:14:08,273,M,300.3,310.5,1496,40.7,300,0,34296,No Failure,8,0,2
2016-10-13 11:57:56,9,M,304.1,316.5,1352,44.0,300,0,2264,No Failure,10,11,3
2017-04-02 10:30:05,160,H,295.0,305.0,1427,70.3,300,0,392,No Failure,4,10,6
2017-02-20 01:17:41,275,H,295.0,305.0,1475,43.8,300,0,21264,No Failure,2,1,0
2016-09-05 13:15:28,244,L,310.0,320.0,1335,43.6,300,0,1600,No Failure,9,13,0
2016-03-07 10:24:22,51,M,308.9,320.0,1425,52.0,300,0,24,No Failure,3,10,0
2016-08-30 16:04:25,134,M,303.9,316.3,1368,44.5,300,0,2624,No Failure,8,16,1
2017-04-30 21:43:26,147,L,310.0,320.0,1294,42.5,300,0,664,No Failure,4,21,6
2016-07-03 23:10:20,89,M,304.2,320.0,1435,63.3,300,0,1512,No Failure,7,23,6
2016-10-23 09:23:37,21,M,304.4,317.1,1433,61.9,300,0,1312,No Failure,10,9,6
2017-05-10 07:09:50,201,H,295.0,305.0,1431,51.0,300,0,1232,No Failure,5,7,2
2015-11-03 16:55:24,100,M,303.1,315.2,1456,48.5,300,0,2920,No Failure,11,16,1
2015-12-16 23:09:32,384,H,295.0,305.0,1493,41.2,300,0,31536,No Failure,12,23,2
